model,threshold,accuracy,precision,recall,f1,f2,roc_auc,average_precision,tn,fp,fn,tp,false_positive_rate,false_negative_rate
logistic_regression,0.73,0.7653846153846153,0.7601809954751131,0.7088607594936709,0.7336244541484717,0.718562874251497,0.8510682709367686,0.8148629911175866,230,53,69,168,0.1872791519434629,0.2911392405063291
logistic_regression,0.74,0.7615384615384615,0.7703349282296651,0.679324894514768,0.7219730941704036,0.6957649092480553,0.8510682709367686,0.8148629911175866,235,48,76,161,0.1696113074204947,0.3206751054852321
logistic_regression,0.75,0.7576923076923077,0.7817258883248731,0.6497890295358649,0.7096774193548387,0.6724890829694323,0.8510682709367686,0.8148629911175866,240,43,83,154,0.1519434628975265,0.350210970464135
logistic_regression,0.76,0.7519230769230769,0.7934782608695652,0.6160337552742616,0.6935866983372921,0.6448763250883393,0.8510682709367686,0.8148629911175866,245,38,91,146,0.13427561837455831,0.38396624472573837
logistic_regression,0.77,0.75,0.8165680473372781,0.5822784810126582,0.6798029556650246,0.6177260519247986,0.8510682709367686,0.8148629911175866,252,31,99,138,0.10954063604240283,0.4177215189873418
logistic_regression,0.78,0.7461538461538462,0.8343949044585988,0.5527426160337553,0.6649746192893401,0.5927601809954751,0.8510682709367686,0.8148629911175866,257,26,106,131,0.09187279151943463,0.4472573839662447
logistic_regression,0.79,0.7365384615384616,0.8378378378378378,0.5232067510548524,0.6441558441558441,0.5656934306569343,0.8510682709367686,0.8148629911175866,259,24,113,124,0.08480565371024736,0.4767932489451477
logistic_regression,0.8,0.7230769230769231,0.8444444444444444,0.4810126582278481,0.6129032258064516,0.5263157894736842,0.8510682709367686,0.8148629911175866,262,21,123,114,0.07420494699646643,0.5189873417721519
logistic_regression,0.81,0.7038461538461539,0.832,0.4388185654008439,0.574585635359116,0.4846225535880708,0.8510682709367686,0.8148629911175866,262,21,133,104,0.07420494699646643,0.5611814345991561
logistic_regression,0.82,0.6942307692307692,0.8421052631578947,0.4050632911392405,0.5470085470085471,0.4519774011299435,0.8510682709367686,0.8148629911175866,265,18,141,96,0.0636042402826855,0.5949367088607594
logistic_regression,0.83,0.6807692307692308,0.8585858585858586,0.35864978902953587,0.5059523809523809,0.4059216809933142,0.8510682709367686,0.8148629911175866,269,14,152,85,0.04946996466431095,0.6413502109704642
logistic_regression,0.84,0.6615384615384615,0.8426966292134831,0.31645569620253167,0.4601226993865031,0.36162005785920925,0.8510682709367686,0.8148629911175866,269,14,162,75,0.04946996466431095,0.6835443037974683
logistic_regression,0.85,0.6615384615384615,0.8765432098765432,0.29957805907172996,0.44654088050314467,0.34499514091350825,0.8510682709367686,0.8148629911175866,273,10,166,71,0.0353356890459364,0.70042194092827
logistic_regression,0.86,0.6538461538461539,0.9014084507042254,0.270042194092827,0.4155844155844156,0.3140333660451423,0.8510682709367686,0.8148629911175866,276,7,173,64,0.024734982332155476,0.729957805907173
logistic_regression,0.87,0.6384615384615384,0.9622641509433962,0.21518987341772153,0.35172413793103446,0.2547452547452547,0.8510682709367686,0.8148629911175866,281,2,186,51,0.007067137809187279,0.7848101265822784
logistic_regression,0.88,0.6211538461538462,0.9545454545454546,0.17721518987341772,0.298932384341637,0.21169354838709678,0.8510682709367686,0.8148629911175866,281,2,195,42,0.007067137809187279,0.8227848101265823
logistic_regression,0.89,0.6076923076923076,0.9459459459459459,0.14767932489451477,0.25547445255474455,0.17766497461928935,0.8510682709367686,0.8148629911175866,281,2,202,35,0.007067137809187279,0.8523206751054853
logistic_regression,0.9,0.5884615384615385,0.9259259259259259,0.10548523206751055,0.1893939393939394,0.1282051282051282,0.8510682709367686,0.8148629911175866,281,2,212,25,0.007067137809187279,0.8945147679324894
logistic_regression,0.91,0.575,0.9444444444444444,0.07172995780590717,0.13333333333333333,0.08799171842650104,0.8510682709367686,0.8148629911175866,282,1,220,17,0.0035335689045936395,0.9282700421940928
logistic_regression,0.92,0.5596153846153846,0.9,0.0379746835443038,0.0728744939271255,0.04697286012526096,0.8510682709367686,0.8148629911175866,282,1,228,9,0.0035335689045936395,0.9620253164556962
logistic_regression,0.93,0.5596153846153846,1.0,0.03375527426160337,0.0653061224489796,0.04184100418410042,0.8510682709367686,0.8148629911175866,283,0,229,8,0.0,0.9662447257383966
logistic_regression,0.94,0.551923076923077,1.0,0.016877637130801686,0.03319502074688797,0.02100840336134454,0.8510682709367686,0.8148629911175866,283,0,233,4,0.0,0.9831223628691983
logistic_regression,0.95,0.55,1.0,0.012658227848101266,0.025,0.015772870662460567,0.8510682709367686,0.8148629911175866,283,0,234,3,0.0,0.9873417721518988
linear_svm,0.05,0.4826923076923077,0.4683794466403162,1.0,0.6379542395693136,0.8149931224209078,0.8237241132531198,0.8084969580092642,14,269,0,237,0.950530035335689,0.0
