model,threshold,accuracy,precision,recall,f1,f2,roc_auc,average_precision,tn,fp,fn,tp,false_positive_rate,false_negative_rate
xlm_roberta_v5_vi,0.65,0.7615384615384615,0.8509316770186336,0.5780590717299579,0.6884422110552764,0.6176735798016231,0.8678639054136661,0.8504652942583789,259,24,100,137,0.08480565371024736,0.4219409282700422
xlm_roberta_v5_vi,0.66,0.7596153846153846,0.8544303797468354,0.569620253164557,0.6835443037974683,0.6103074141048824,0.8678639054136661,0.8504652942583789,260,23,102,135,0.0812720848056537,0.43037974683544306
xlm_roberta_v5_vi,0.67,0.7596153846153846,0.8636363636363636,0.5611814345991561,0.680306905370844,0.603448275862069,0.8678639054136661,0.8504652942583789,262,21,104,133,0.07420494699646643,0.4388185654008439
xlm_roberta_v5_vi,0.68,0.7557692307692307,0.8618421052631579,0.5527426160337553,0.6735218508997429,0.5954545454545455,0.8678639054136661,0.8504652942583789,262,21,106,131,0.07420494699646643,0.4472573839662447
xlm_roberta_v5_vi,0.69,0.7480769230769231,0.8581081081081081,0.5358649789029536,0.6597402597402597,0.5793795620437956,0.8678639054136661,0.8504652942583789,262,21,110,127,0.07420494699646643,0.4641350210970464
xlm_roberta_v5_vi,0.7,0.7423076923076923,0.8601398601398601,0.5189873417721519,0.6473684210526316,0.5637030247479377,0.8678639054136661,0.8504652942583789,263,20,114,123,0.0706713780918728,0.4810126582278481
xlm_roberta_v5_vi,0.71,0.7326923076923076,0.855072463768116,0.4978902953586498,0.6293333333333333,0.5432780847145487,0.8678639054136661,0.8504652942583789,263,20,119,118,0.0706713780918728,0.5021097046413502
xlm_roberta_v5_vi,0.72,0.7269230769230769,0.8571428571428571,0.4810126582278481,0.6162162162162163,0.5272895467160037,0.8678639054136661,0.8504652942583789,264,19,123,114,0.06713780918727916,0.5189873417721519
xlm_roberta_v5_vi,0.73,0.7230769230769231,0.8549618320610687,0.47257383966244726,0.6086956521739131,0.5189990732159406,0.8678639054136661,0.8504652942583789,264,19,125,112,0.06713780918727916,0.5274261603375527
xlm_roberta_v5_vi,0.74,0.725,0.873015873015873,0.4641350210970464,0.6060606060606061,0.5121042830540037,0.8678639054136661,0.8504652942583789,267,16,127,110,0.05653710247349823,0.5358649789029536
xlm_roberta_v5_vi,0.75,0.7173076923076923,0.875,0.4430379746835443,0.5882352941176471,0.49157303370786515,0.8678639054136661,0.8504652942583789,268,15,132,105,0.053003533568904596,0.5569620253164557
xlm_roberta_v5_vi,0.76,0.7173076923076923,0.8879310344827587,0.4345991561181435,0.5835694050991501,0.48402255639097747,0.8678639054136661,0.8504652942583789,270,13,134,103,0.045936395759717315,0.5654008438818565
xlm_roberta_v5_vi,0.77,0.7153846153846154,0.9009009009009009,0.4219409282700422,0.5747126436781609,0.4721435316336166,0.8678639054136661,0.8504652942583789,272,11,137,100,0.038869257950530034,0.5780590717299579
xlm_roberta_v5_vi,0.78,0.7057692307692308,0.8962264150943396,0.4008438818565401,0.5539358600583091,0.4506641366223909,0.8678639054136661,0.8504652942583789,272,11,142,95,0.038869257950530034,0.5991561181434599
xlm_roberta_v5_vi,0.79,0.7019230769230769,0.91,0.38396624472573837,0.5400593471810089,0.43416030534351147,0.8678639054136661,0.8504652942583789,274,9,146,91,0.03180212014134275,0.6160337552742616
xlm_roberta_v5_vi,0.8,0.698076923076923,0.925531914893617,0.3670886075949367,0.525679758308157,0.41746641074856045,0.8678639054136661,0.8504652942583789,276,7,150,87,0.024734982332155476,0.6329113924050633
xlm_roberta_v5_vi,0.81,0.6923076923076923,0.9325842696629213,0.350210970464135,0.50920245398773,0.40019286403085824,0.8678639054136661,0.8504652942583789,277,6,154,83,0.02120141342756184,0.6497890295358649
xlm_roberta_v5_vi,0.82,0.6865384615384615,0.9302325581395349,0.33755274261603374,0.4953560371517028,0.38684719535783363,0.8678639054136661,0.8504652942583789,277,6,157,80,0.02120141342756184,0.6624472573839663
xlm_roberta_v5_vi,0.83,0.676923076923077,0.9367088607594937,0.31223628691983124,0.46835443037974683,0.3602726387536514,0.8678639054136661,0.8504652942583789,278,5,163,74,0.0176678445229682,0.6877637130801688
xlm_roberta_v5_vi,0.84,0.6730769230769231,0.9466666666666667,0.29957805907172996,0.4551282051282051,0.34701857282502446,0.8678639054136661,0.8504652942583789,279,4,166,71,0.014134275618374558,0.70042194092827
xlm_roberta_v5_vi,0.85,0.6634615384615384,0.9558823529411765,0.2742616033755274,0.4262295081967213,0.3198818897637795,0.8678639054136661,0.8504652942583789,280,3,172,65,0.01060070671378092,0.7257383966244726
